sale_id,date,product_id,customer_id,quantity,unit_price,total_amount
S00510,2023-03-30,P007,C017,8,523.32,4186.56
S00511,2023-03-30,P004,C019,6,85.93,515.58
S00512,2023-03-30,P005,C016,10,363.37,3633.7
S00513,2023-03-30,P011,C016,5,80.28,401.4
S00514,2023-03-31,P007,C005,5,511.37,2556.85
S00515,2023-03-31,P013,C013,6,143.17,859.02
S00516,2023-03-31,P001,C019,9,1260.3,11342.7
S00517,2023-04-01,P005,C003,7,350.14,2450.98
S00518,2023-04-01,P013,C018,5,154.87,774.35
S00519,2023-04-01,P010,C020,2,8.66,17.32
S00520,2023-04-01,P002,C013,6,30.87,185.22
S00521,2023-04-01,P006,C018,6,256.36,1538.16
S00522,2023-04-01,P004,C020,9,89.1,801.9
S00523,2023-04-01,P001,C002,1,1252.81,1252.81
S00524,2023-04-02,P013,C016,9,149.34,1344.06
S00525,2023-04-02,P010,C017,3,8.84,26.52
S00526,2023-04-02,P010,C011,3,8.89,26.67
S00527,2023-04-02,P010,C010,10,8.84,88.4
S00528,2023-04-02,P014,C017,9,179.81,1618.29
S00529,2023-04-03,P005,C016,1,345.38,345.38
S00530,2023-04-03,P011,C004,7,80.66,564.62
S00531,2023-04-03,P013,C001,10,149.61,1496.1
S00532,2023-04-03,P011,C019,10,77.81,778.1
S00533,2023-04-03,P001,C019,8,1257.16,10057.28
S00534,2023-04-03,P011,C020,7,77.17,540.19
S00535,2023-04-03,P011,C008,1,80.57,80.57
S00536,2023-04-04,P002,C007,1,29.81,29.81
S00537,2023-04-04,P007,C005,7,509.51,3566.57
S00538,2023-04-04,P007,C017,10,521.02,5210.2
S00539,2023-04-04,P014,C002,3,180.33,540.99
S00540,2023-04-04,P009,C011,8,13.02,104.16
S00541,2023-04-04,P006,C006,8,260.29,2082.32
S00542,2023-04-04,P006,C018,6,254.39,1526.34
S00543,2023-04-04,P014,C009,10,179.71,1797.1
S00544,2023-04-05,P005,C018,5,340.36,1701.8
S00545,2023-04-05,P005,C010,4,356.65,1426.6
S00546,2023-04-05,P008,C011,8,39.39,315.12
S00547,2023-04-05,P015,C009,5,5.76,28.8
S00548,2023-04-06,P009,C013,7,13.4,93.8
S00549,2023-04-06,P013,C005,5,143.12,715.6
S00550,2023-04-06,P012,C003,6,208.47,1250.82
S00551,2023-04-06,P011,C009,8,77.7,621.6
S00552,2023-04-06,P014,C018,5,187.78,938.9
S00553,2023-04-06,P012,C009,3,192.17,576.51
S00554,2023-04-06,P012,C019,4,194.84,779.36
S00555,2023-04-06,P011,C017,4,81.09,324.36
S00556,2023-04-07,P002,C014,6,30.64,183.84
S00557,2023-04-07,P002,C005,1,31.38,31.38
S00558,2023-04-07,P015,C006,7,6.08,42.56
S00559,2023-04-08,P008,C007,5,39.27,196.35
S00560,2023-04-08,P011,C002,2,81.21,162.42
S00561,2023-04-08,P004,C018,1,93.71,93.71
S00562,2023-04-08,P003,C014,3,52.16,156.48
S00563,2023-04-08,P001,C013,8,1259.21,10073.68
S00564,2023-04-08,P012,C010,1,190.18,190.18
S00565,2023-04-09,P010,C004,6,8.8,52.8
S00566,2023-04-09,P011,C018,9,79.94,719.46
S00567,2023-04-09,P003,C017,8,48.85,390.8
S00568,2023-04-09,P013,C004,6,144.93,869.58
S00569,2023-04-09,P008,C009,3,38.05,114.15
S00570,2023-04-09,P006,C010,10,254.35,2543.5
S00571,2023-04-09,P004,C006,10,93.19,931.9
S00572,2023-04-10,P014,C014,9,176.89,1592.01
S00573,2023-04-10,P007,C004,3,524.07,1572.21
S00574,2023-04-10,P008,C011,4,38.02,152.08
S00575,2023-04-10,P007,C008,8,512.68,4101.44
S00576,2023-04-10,P006,C010,10,255.56,2555.6
S00577,2023-04-10,P001,C009,6,1325.05,7950.3
S00578,2023-04-11,P011,C004,8,78.44,627.52
S00579,2023-04-11,P007,C017,5,509.5,2547.5
S00580,2023-04-11,P011,C010,6,80.91,485.46
S00581,2023-04-12,P003,C016,3,49.76,149.28
S00582,2023-04-12,P010,C012,7,9.17,64.19
S00583,2023-04-12,P015,C016,9,6.17,55.53
S00584,2023-04-12,P014,C007,4,183.24,732.96
S00585,2023-04-13,P014,C003,9,179.03,1611.27
S00586,2023-04-13,P012,C012,2,208.33,416.66
S00587,2023-04-13,P002,C002,9,31.2,280.8
S00588,2023-04-13,P004,C019,9,86.84,781.56
S00589,2023-04-13,P006,C017,8,240.4,1923.2
S00590,2023-04-13,P004,C019,8,86.31,690.48
S00591,2023-04-13,P009,C015,1,12.93,12.93
S00592,2023-04-14,P007,C015,10,477.88,4778.8
S00593,2023-04-14,P008,C010,1,39.57,39.57
S00594,2023-04-14,P014,C001,4,181.4,725.6
S00595,2023-04-14,P001,C014,6,1326.04,7956.24
S00596,2023-04-14,P009,C002,2,13.62,27.24
S00597,2023-04-14,P008,C002,5,39.63,198.15
S00598,2023-04-14,P013,C005,7,148.11,1036.77
S00599,2023-04-15,P008,C013,7,38.31,268.17
S00600,2023-04-15,P011,C018,3,81.22,243.66
S00601,2023-04-15,P006,C004,3,262.31,786.93
S00602,2023-04-15,P007,C017,3,511.38,1534.14
S00603,2023-04-15,P004,C001,1,94.3,94.3
S00604,2023-04-15,P008,C018,7,40.12,280.84
S00605,2023-04-16,P004,C015,6,86.89,521.34
S00606,2023-04-16,P004,C004,1,92.77,92.77
S00607,2023-04-16,P007,C020,1,487.02,487.02
S00608,2023-04-16,P002,C004,10,28.59,285.9
S00609,2023-04-17,P011,C002,4,81.91,327.64
S00610,2023-04-17,P007,C015,4,501.98,2007.92
S00611,2023-04-17,P013,C002,3,150.05,450.15
S00612,2023-04-17,P005,C008,10,343.65,3436.5
S00613,2023-04-17,P010,C011,4,8.81,35.24
S00614,2023-04-17,P003,C017,4,49.56,198.24
S00615,2023-04-17,P005,C002,9,365.69,3291.21
S00616,2023-04-18,P015,C006,7,6.02,42.14
S00617,2023-04-18,P001,C012,7,1337.14,9359.98
S00618,2023-04-18,P006,C014,7,241.22,1688.54
S00619,2023-04-18,P007,C006,9,498.67,4488.03
S00620,2023-04-18,P014,C008,5,186.43,932.15
S00621,2023-04-18,P003,C015,1,50.3,50.3
S00622,2023-04-18,P007,C018,9,481.7,4335.3
S00623,2023-04-18,P004,C009,4,88.46,353.84
S00624,2023-04-19,P015,C015,6,5.75,34.5
S00625,2023-04-19,P012,C007,1,195.36,195.36
S00626,2023-04-19,P011,C020,10,76.31,763.1
S00627,2023-04-20,P004,C019,9,87.44,786.96
S00628,2023-04-20,P004,C011,5,94.1,470.5
S00629,2023-04-20,P001,C007,4,1360.06,5440.24
S00630,2023-04-21,P012,C016,4,203.9,815.6
S00631,2023-04-21,P012,C007,7,208.29,1458.03
S00632,2023-04-21,P009,C011,5,12.83,64.15
S00633,2023-04-22,P011,C012,5,78.08,390.4
S00634,2023-04-22,P009,C016,8,12.47,99.76
S00635,2023-04-22,P012,C016,6,208.28,1249.68
S00636,2023-04-22,P006,C011,7,238.63,1670.41
S00637,2023-04-22,P014,C008,3,171.28,513.84
S00638,2023-04-22,P009,C019,10,13.28,132.8
S00639,2023-04-22,P005,C005,4,344.04,1376.16
S00640,2023-04-23,P010,C008,8,9.04,72.32
S00641,2023-04-23,P011,C011,5,82.1,410.5
S00642,2023-04-23,P008,C016,8,38.66,309.28
S00643,2023-04-23,P013,C012,3,144.59,433.77
S00644,2023-04-23,P009,C016,3,13.53,40.59
S00645,2023-04-23,P009,C002,9,12.38,111.42
S00646,2023-04-24,P014,C002,1,178.41,178.41
S00647,2023-04-24,P014,C008,2,183.72,367.44
S00648,2023-04-24,P001,C007,9,1294.27,11648.43
S00649,2023-04-25,P010,C020,8,9.13,73.04
S00650,2023-04-25,P001,C001,9,1306.7,11760.3
S00651,2023-04-25,P001,C001,9,1328.87,11959.83
S00652,2023-04-26,P005,C001,9,360.95,3248.55
S00653,2023-04-26,P011,C014,3,76.85,230.55
S00654,2023-04-26,P002,C017,3,29.21,87.63
S00655,2023-04-26,P010,C017,5,9.27,46.35
S00656,2023-04-26,P005,C013,2,345.55,691.1
S00657,2023-04-26,P007,C015,10,487.15,4871.5
S00658,2023-04-26,P012,C008,5,203.67,1018.35
S00659,2023-04-27,P011,C002,2,79.23,158.46
S00660,2023-04-27,P007,C018,8,477.8,3822.4
S00661,2023-04-27,P001,C006,2,1299.97,2599.94
S00662,2023-04-28,P011,C011,10,83.81,838.1
S00663,2023-04-28,P002,C017,1,29.18,29.18
S00664,2023-04-28,P015,C019,8,5.85,46.8
S00665,2023-04-28,P015,C003,5,6.23,31.15
S00666,2023-04-28,P010,C002,3,9.38,28.14
S00667,2023-04-28,P006,C001,4,252.17,1008.68
S00668,2023-04-29,P014,C013,2,176.38,352.76
S00669,2023-04-29,P010,C008,10,9.29,92.9
S00670,2023-04-29,P007,C018,6,494.18,2965.08
S00671,2023-04-29,P012,C005,2,200.01,400.02
S00672,2023-04-29,P006,C002,2,248.42,496.84
S00673,2023-04-29,P014,C003,6,181.88,1091.28
S00674,2023-04-29,P010,C020,7,9.41,65.87
S00675,2023-04-29,P006,C001,5,257.08,1285.4
S00676,2023-04-30,P008,C008,6,40.2,241.2
S00677,2023-04-30,P007,C014,3,508.97,1526.91
S00678,2023-04-30,P011,C013,2,82.17,164.34
S00679,2023-04-30,P005,C008,2,335.36,670.72
S00680,2023-04-30,P003,C013,3,51.19,153.57
S00681,2023-04-30,P006,C012,2,239.78,479.56
S00682,2023-05-01,P008,C012,5,38.4,192.0
S00683,2023-05-01,P002,C006,7,29.84,208.88
S00684,2023-05-01,P009,C017,7,12.47,87.29
S00685,2023-05-01,P002,C012,9,28.77,258.93
S00686,2023-05-01,P010,C011,7,8.55,59.85
S00687,2023-05-02,P007,C003,9,520.25,4682.25
S00688,2023-05-02,P004,C019,9,87.02,783.18
S00689,2023-05-02,P007,C006,3,488.44,1465.32
S00690,2023-05-02,P005,C016,3,334.7,1004.1
S00691,2023-05-02,P007,C009,7,489.98,3429.86
S00692,2023-05-02,P013,C003,6,146.27,877.62
S00693,2023-05-03,P012,C016,10,202.32,2023.2
S00694,2023-05-03,P008,C004,3,39.21,117.63
S00695,2023-05-03,P007,C011,10,493.98,4939.8
S00696,2023-05-03,P014,C011,8,177.02,1416.16
S00697,2023-05-04,P010,C005,5,8.83,44.15
S00698,2023-05-04,P012,C007,8,196.27,1570.16
S00699,2023-05-04,P007,C011,5,511.73,2558.65
S00700,2023-05-04,P011,C016,10,82.25,822.5
S00701,2023-05-04,P006,C013,5,257.9,1289.5
S00702,2023-05-04,P007,C012,2,521.59,1043.18
S00703,2023-05-04,P004,C019,9,87.11,783.99
S00704,2023-05-04,P013,C018,1,156.78,156.78
S00705,2023-05-05,P012,C007,8,205.94,1647.52
S00706,2023-05-05,P014,C003,7,183.1,1281.7
S00707,2023-05-05,P003,C010,4,48.75,195.0
S00708,2023-05-05,P003,C014,7,47.86,335.02
S00709,2023-05-05,P010,C016,10,8.9,89.0
S00710,2023-05-05,P009,C014,9,12.39,111.51
S00711,2023-05-06,P012,C018,10,202.75,2027.5
S00712,2023-05-06,P002,C004,4,30.46,121.84
S00713,2023-05-06,P006,C006,10,238.6,2386.0
S00714,2023-05-06,P011,C013,6,83.72,502.32
S00715,2023-05-06,P007,C004,1,479.92,479.92
S00716,2023-05-07,P009,C017,9,13.09,117.81
S00717,2023-05-07,P010,C008,8,8.88,71.04
S00718,2023-05-07,P008,C019,9,38.59,347.31
S00719,2023-05-07,P001,C016,2,1273.4,2546.8
S00720,2023-05-08,P002,C005,6,29.43,176.58
S00721,2023-05-08,P008,C007,9,39.92,359.28
S00722,2023-05-08,P008,C004,8,40.88,327.04
S00723,2023-05-09,P006,C003,5,238.61,1193.05
S00724,2023-05-09,P012,C004,1,206.97,206.97
S00725,2023-05-09,P011,C004,3,83.43,250.29
S00726,2023-05-09,P012,C008,9,193.48,1741.32
S00727,2023-05-09,P003,C011,9,49.62,446.58
S00728,2023-05-09,P008,C008,7,40.51,283.57
S00729,2023-05-10,P011,C014,7,76.22,533.54
S00730,2023-05-10,P010,C007,8,9.07,72.56
S00731,2023-05-10,P007,C001,4,485.28,1941.12
S00732,2023-05-10,P013,C003,10,144.02,1440.2
S00733,2023-05-11,P003,C012,6,48.48,290.88
S00734,2023-05-11,P002,C009,8,30.07,240.56
S00735,2023-05-11,P011,C011,10,79.1,791.0
S00736,2023-05-11,P007,C019,2,492.39,984.78
S00737,2023-05-11,P014,C015,10,174.1,1741.0
S00738,2023-05-11,P011,C010,10,80.71,807.1
S00739,2023-05-11,P011,C005,6,76.93,461.58
S00740,2023-05-12,P002,C006,6,30.57,183.42
S00741,2023-05-12,P009,C013,7,13.12,91.84
S00742,2023-05-12,P010,C013,7,8.71,60.97
S00743,2023-05-12,P011,C018,3,80.43,241.29
S00744,2023-05-12,P008,C010,3,38.74,116.22
S00745,2023-05-13,P010,C002,6,9.4,56.4
S00746,2023-05-13,P008,C005,4,41.25,165.0
S00747,2023-05-13,P009,C017,8,12.87,102.96
S00748,2023-05-13,P008,C014,8,39.94,319.52
S00749,2023-05-13,P002,C019,1,30.88,30.88
S00750,2023-05-13,P004,C010,1,87.96,87.96
S00751,2023-05-14,P005,C006,8,352.29,2818.32
S00752,2023-05-14,P013,C016,9,150.15,1351.35
S00753,2023-05-14,P010,C004,5,9.24,46.2
S00754,2023-05-14,P014,C012,9,185.8,1672.2
S00755,2023-05-14,P001,C015,9,1263.4,11370.6
S00756,2023-05-14,P007,C004,4,489.88,1959.52
S00757,2023-05-14,P001,C015,5,1280.31,6401.55
S00758,2023-05-15,P008,C004,4,38.83,155.32
S00759,2023-05-15,P012,C019,6,207.21,1243.26
S00760,2023-05-15,P010,C014,3,9.09,27.27
S00761,2023-05-16,P014,C007,1,181.25,181.25
S00762,2023-05-16,P009,C009,10,13.04,130.4
S00763,2023-05-16,P006,C010,5,251.81,1259.05
S00764,2023-05-16,P014,C017,2,173.43,346.86
S00765,2023-05-17,P015,C002,5,6.21,31.05
S00766,2023-05-17,P003,C005,4,48.22,192.88
S00767,2023-05-17,P006,C008,7,249.73,1748.11
S00768,2023-05-17,P010,C009,7,8.88,62.16
S00769,2023-05-17,P002,C003,7,30.04,210.28
S00770,2023-05-17,P005,C012,8,365.75,2926.0
S00771,2023-05-18,P010,C001,2,9.2,18.4
S00772,2023-05-18,P008,C012,2,41.17,82.34
S00773,2023-05-18,P007,C007,7,516.23,3613.61
S00774,2023-05-18,P008,C009,6,41.3,247.8
S00775,2023-05-18,P006,C018,10,240.76,2407.6
S00776,2023-05-19,P013,C011,1,143.18,143.18
S00777,2023-05-19,P011,C015,1,76.98,76.98
S00778,2023-05-19,P014,C006,8,179.21,1433.68
S00779,2023-05-19,P007,C007,3,519.1,1557.3
S00780,2023-05-19,P005,C006,5,335.76,1678.8
S00781,2023-05-19,P006,C009,2,246.79,493.58
S00782,2023-05-20,P003,C002,7,50.62,354.34
S00783,2023-05-20,P012,C008,7,203.1,1421.7
S00784,2023-05-20,P012,C004,1,194.26,194.26
S00785,2023-05-20,P002,C005,10,29.17,291.7
S00786,2023-05-20,P011,C015,1,76.05,76.05
S00787,2023-05-20,P006,C004,7,254.84,1783.88
S00788,2023-05-20,P008,C003,4,39.52,158.08
S00789,2023-05-20,P012,C004,2,196.26,392.52
S00790,2023-05-21,P003,C013,3,50.7,152.1
S00791,2023-05-21,P011,C005,2,80.23,160.46
S00792,2023-05-21,P001,C020,3,1292.2,3876.6
S00793,2023-05-21,P012,C007,3,208.39,625.17
S00794,2023-05-21,P010,C015,4,8.62,34.48
S00795,2023-05-22,P003,C004,10,51.14,511.4
S00796,2023-05-22,P006,C014,6,257.27,1543.62
S00797,2023-05-22,P004,C009,2,87.72,175.44
S00798,2023-05-23,P010,C020,5,9.24,46.2
S00799,2023-05-23,P012,C001,5,194.1,970.5
S00800,2023-05-23,P010,C017,4,9.21,36.84
S00801,2023-05-23,P005,C002,4,349.81,1399.24
S00802,2023-05-23,P002,C008,8,30.4,243.2
S00803,2023-05-23,P002,C017,1,31.45,31.45
S00804,2023-05-23,P015,C011,3,5.92,17.76
S00805,2023-05-24,P007,C012,9,509.14,4582.26
S00806,2023-05-24,P013,C016,2,142.74,285.48
S00807,2023-05-24,P002,C001,5,29.14,145.7
S00808,2023-05-24,P015,C002,7,5.99,41.93
S00809,2023-05-24,P011,C017,7,79.38,555.66
S00810,2023-05-24,P007,C003,9,501.87,4516.83
S00811,2023-05-24,P003,C009,2,49.04,98.08
S00812,2023-05-25,P015,C007,3,6.01,18.03
S00813,2023-05-25,P007,C019,2,490.5,981.0
S00814,2023-05-25,P007,C008,1,487.21,487.21
S00815,2023-05-25,P015,C014,2,5.96,11.92
S00816,2023-05-25,P010,C002,5,9.14,45.7
S00817,2023-05-25,P011,C006,2,76.09,152.18
S00818,2023-05-25,P003,C001,3,49.97,149.91
S00819,2023-05-26,P009,C017,5,12.56,62.8
S00820,2023-05-26,P003,C009,2,51.35,102.7
S00821,2023-05-26,P001,C011,7,1270.35,8892.45
S00822,2023-05-26,P002,C009,10,30.37,303.7
S00823,2023-05-26,P008,C015,9,39.43,354.87
S00824,2023-05-27,P014,C019,3,177.61,532.83
S00825,2023-05-27,P005,C004,10,356.08,3560.8
S00826,2023-05-27,P002,C008,9,28.5,256.5
S00827,2023-05-27,P014,C001,4,171.82,687.28
S00828,2023-05-27,P006,C013,3,241.96,725.88
S00829,2023-05-27,P014,C002,9,185.45,1669.05
S00830,2023-05-28,P012,C014,4,196.43,785.72
S00831,2023-05-28,P007,C011,5,516.29,2581.45
S00832,2023-05-28,P010,C012,2,8.99,17.98
S00833,2023-05-28,P015,C002,3,5.82,17.46
S00834,2023-05-28,P009,C002,7,12.43,87.01
S00835,2023-05-28,P008,C010,5,39.3,196.5
S00836,2023-05-28,P009,C015,1,12.82,12.82
S00837,2023-05-28,P005,C019,5,358.37,1791.85
S00838,2023-05-29,P008,C012,10,41.88,418.8
S00839,2023-05-29,P013,C007,9,153.9,1385.1
S00840,2023-05-29,P004,C005,1,93.88,93.88
S00841,2023-05-29,P001,C008,9,1280.03,11520.27
S00842,2023-05-30,P015,C001,6,5.69,34.14
S00843,2023-05-30,P011,C013,5,76.82,384.1
S00844,2023-05-30,P009,C008,7,12.98,90.86
S00845,2023-05-30,P001,C005,5,1247.08,6235.4
S00846,2023-05-30,P015,C008,9,5.94,53.46
S00847,2023-05-30,P015,C012,8,6.27,50.16
S00848,2023-05-30,P002,C019,2,30.01,60.02
S00849,2023-05-30,P011,C013,2,80.73,161.46
S00850,2023-05-31,P007,C005,4,489.57,1958.28
S00851,2023-05-31,P014,C011,7,183.6,1285.2
S00852,2023-05-31,P012,C011,6,199.05,1194.3
S00853,2023-06-01,P002,C007,3,30.83,92.49
S00854,2023-06-01,P010,C004,3,8.64,25.92
S00855,2023-06-01,P008,C015,6,39.62,237.72
S00856,2023-06-02,P006,C007,8,245.2,1961.6
S00857,2023-06-02,P005,C004,2,338.01,676.02
S00858,2023-06-02,P011,C010,10,76.31,763.1
S00859,2023-06-02,P014,C011,3,172.63,517.89
S00860,2023-06-02,P004,C012,7,90.11,630.77
S00861,2023-06-02,P011,C010,5,82.55,412.75
S00862,2023-06-03,P001,C013,8,1307.26,10458.08
S00863,2023-06-03,P009,C008,2,12.94,25.88
S00864,2023-06-03,P013,C005,2,142.67,285.34
S00865,2023-06-04,P003,C007,7,49.35,345.45
S00866,2023-06-04,P011,C003,10,80.68,806.8
S00867,2023-06-04,P015,C003,1,6.29,6.29
S00868,2023-06-05,P015,C015,3,5.75,17.25
S00869,2023-06-05,P014,C011,2,171.76,343.52
S00870,2023-06-05,P008,C002,3,41.69,125.07
S00871,2023-06-06,P014,C013,8,171.52,1372.16
S00872,2023-06-06,P011,C014,3,78.82,236.46
S00873,2023-06-06,P015,C006,5,5.86,29.3
S00874,2023-06-06,P015,C005,1,6.06,6.06
S00875,2023-06-06,P010,C008,5,8.99,44.95
S00876,2023-06-07,P008,C002,2,39.11,78.22
S00877,2023-06-07,P003,C014,4,50.7,202.8
S00878,2023-06-07,P013,C017,4,151.95,607.8
S00879,2023-06-07,P013,C018,1,157.33,157.33
S00880,2023-06-07,P013,C012,8,150.66,1205.28
S00881,2023-06-07,P008,C012,10,40.0,400.0
S00882,2023-06-08,P005,C006,1,343.65,343.65
S00883,2023-06-08,P004,C001,5,86.02,430.1
S00884,2023-06-08,P008,C017,6,41.06,246.36
S00885,2023-06-08,P004,C006,2,87.72,175.44
S00886,2023-06-08,P004,C009,9,92.84,835.56
S00887,2023-06-09,P001,C008,10,1345.04,13450.4
S00888,2023-06-09,P013,C013,6,156.52,939.12
S00889,2023-06-09,P014,C006,3,175.25,525.75
S00890,2023-06-09,P006,C012,10,238.2,2382.0
S00891,2023-06-09,P012,C012,10,201.26,2012.6
S00892,2023-06-09,P010,C007,8,9.03,72.24
S00893,2023-06-09,P003,C016,1,47.94,47.94
S00894,2023-06-10,P010,C008,1,9.01,9.01
S00895,2023-06-10,P001,C011,10,1261.18,12611.8
S00896,2023-06-10,P003,C011,3,52.08,156.24
S00897,2023-06-11,P001,C001,3,1311.25,3933.75
S00898,2023-06-11,P015,C005,2,6.2,12.4
S00899,2023-06-11,P014,C012,2,177.71,355.42
S00900,2023-06-11,P011,C013,10,76.8,768.0
S00901,2023-06-12,P006,C005,3,255.8,767.4
S00902,2023-06-12,P007,C016,6,483.7,2902.2
S00903,2023-06-12,P009,C020,6,12.63,75.78
S00904,2023-06-12,P010,C006,7,8.82,61.74
S00905,2023-06-13,P005,C005,3,358.0,1074.0
S00906,2023-06-13,P012,C019,7,207.0,1449.0
S00907,2023-06-13,P013,C019,1,145.22,145.22
S00908,2023-06-13,P006,C020,4,253.48,1013.92
S00909,2023-06-13,P002,C016,3,29.48,88.44
S00910,2023-06-13,P002,C008,6,31.44,188.64
S00911,2023-06-13,P003,C003,6,49.72,298.32
S00912,2023-06-14,P004,C008,2,88.64,177.28
S00913,2023-06-14,P013,C004,1,143.21,143.21
S00914,2023-06-14,P008,C014,3,41.53,124.59
S00915,2023-06-14,P008,C013,6,40.17,241.02
S00916,2023-06-15,P014,C016,10,182.71,1827.1
S00917,2023-06-15,P011,C008,3,79.6,238.8
S00918,2023-06-16,P005,C001,6,341.63,2049.78
S00919,2023-06-16,P002,C003,6,29.0,174.0
S00920,2023-06-17,P003,C003,9,52.2,469.8
S00921,2023-06-17,P002,C011,10,31.45,314.5
S00922,2023-06-17,P015,C016,1,5.95,5.95
S00923,2023-06-17,P011,C006,10,83.11,831.1
S00924,2023-06-17,P003,C002,2,49.15,98.3
S00925,2023-06-18,P007,C018,9,488.25,4394.25
S00926,2023-06-18,P005,C010,4,335.85,1343.4
S00927,2023-06-18,P007,C019,9,516.98,4652.82
S00928,2023-06-19,P001,C012,1,1290.58,1290.58
S00929,2023-06-19,P005,C020,8,339.48,2715.84
S00930,2023-06-19,P001,C007,3,1317.95,3953.85
S00931,2023-06-20,P008,C004,5,41.13,205.65
S00932,2023-06-20,P008,C016,5,38.35,191.75
S00933,2023-06-21,P007,C006,6,519.26,3115.56
S00934,2023-06-21,P006,C006,8,238.61,1908.88
S00935,2023-06-21,P008,C015,5,38.9,194.5
S00936,2023-06-21,P005,C019,1,337.78,337.78
S00937,2023-06-21,P012,C004,2,203.35,406.7
S00938,2023-06-21,P013,C018,7,157.05,1099.35
S00939,2023-06-22,P004,C018,1,93.06,93.06
S00940,2023-06-22,P014,C017,7,188.37,1318.59
S00941,2023-06-22,P011,C016,10,83.04,830.4
S00942,2023-06-22,P008,C010,2,39.57,79.14
S00943,2023-06-22,P014,C002,9,181.27,1631.43
S00944,2023-06-22,P009,C019,10,12.53,125.3
S00945,2023-06-23,P003,C006,4,51.53,206.12
S00946,2023-06-23,P003,C002,7,47.88,335.16
S00947,2023-06-23,P011,C014,4,83.97,335.88
S00948,2023-06-23,P011,C005,10,78.05,780.5
S00949,2023-06-23,P015,C003,2,5.92,11.84
S00950,2023-06-24,P009,C011,5,13.02,65.1
S00951,2023-06-24,P015,C001,10,6.04,60.4
S00952,2023-06-24,P013,C014,2,148.71,297.42
S00953,2023-06-24,P003,C019,10,50.4,504.0
S00954,2023-06-24,P002,C004,10,30.83,308.3
S00955,2023-06-25,P014,C018,6,186.79,1120.74
S00956,2023-06-25,P005,C013,8,352.51,2820.08
S00957,2023-06-25,P008,C002,3,39.09,117.27
S00958,2023-06-25,P003,C020,10,50.89,508.9
S00959,2023-06-26,P001,C013,6,1324.76,7948.56
S00960,2023-06-26,P001,C016,5,1351.6,6758.0
S00961,2023-06-26,P001,C011,5,1275.41,6377.05
S00962,2023-06-26,P014,C016,2,188.49,376.98
S00963,2023-06-26,P004,C005,5,94.26,471.3
S00964,2023-06-27,P013,C011,5,153.42,767.1
S00965,2023-06-27,P010,C003,4,8.94,35.76
S00966,2023-06-27,P015,C014,8,6.15,49.2
S00967,2023-06-27,P014,C012,1,180.26,180.26
S00968,2023-06-27,P003,C003,5,51.04,255.2
S00969,2023-06-28,P003,C017,10,47.64,476.4
S00970,2023-06-28,P004,C007,1,87.74,87.74
S00971,2023-06-28,P008,C002,6,40.81,244.86
S00972,2023-06-28,P005,C012,8,350.17,2801.36
S00973,2023-06-28,P011,C004,1,77.93,77.93
S00974,2023-06-29,P010,C015,3,9.4,28.2
S00975,2023-06-29,P008,C019,9,39.39,354.51
S00976,2023-06-29,P003,C009,2,48.92,97.84
S00977,2023-06-29,P007,C002,3,517.68,1553.04
S00978,2023-06-29,P013,C007,4,152.2,608.8
S00979,2023-06-30,P004,C009,7,90.11,630.77
S00980,2023-06-30,P014,C001,8,187.4,1499.2
S00981,2023-06-30,P011,C006,10,82.4,824.0
S00982,2023-06-30,P004,C009,10,92.74,927.4
S00983,2023-06-30,P005,C009,7,363.83,2546.81
S00984,2023-06-30,P014,C012,8,175.53,1404.24
S00985,2023-06-30,P008,C010,9,41.29,371.61
S00986,2023-07-01,P010,C004,1,9.0,9.0
S00987,2023-07-01,P011,C012,9,81.17,730.53
S00988,2023-07-01,P010,C010,5,9.16,45.8
S00989,2023-07-01,P008,C003,6,41.94,251.64
S00990,2023-07-01,P011,C011,5,78.08,390.4
S00991,2023-07-02,P015,C010,4,5.78,23.12
S00992,2023-07-02,P013,C008,1,154.57,154.57
S00993,2023-07-02,P013,C020,7,152.4,1066.8
S00994,2023-07-02,P011,C005,1,81.23,81.23
S00995,2023-07-02,P005,C009,7,346.65,2426.55
S00996,2023-07-02,P012,C002,10,204.15,2041.5
S00997,2023-07-02,P010,C007,6,9.19,55.14
S00998,2023-07-03,P011,C018,8,83.24,665.92
S00999,2023-07-03,P011,C012,9,78.39,705.51
S01000,2023-07-03,P003,C018,3,48.96,146.88
S01001,2023-07-04,P003,C009,9,51.3,461.7
S01002,2023-07-04,P003,C011,2,48.6,97.2
S01003,2023-07-04,P004,C010,7,92.58,648.06
S01004,2023-07-04,P006,C012,5,252.13,1260.65
S01005,2023-07-04,P008,C004,8,38.21,305.68
S01006,2023-07-05,P010,C019,10,8.6,86.0
S01007,2023-07-05,P015,C007,9,5.76,51.84
S01008,2023-07-05,P011,C013,9,78.38,705.42
S01009,2023-07-05,P001,C005,3,1363.99,4091.97
S01010,2023-07-05,P006,C014,10,259.81,2598.1
S01011,2023-07-05,P008,C005,6,41.44,248.64
S01012,2023-07-05,P003,C003,8,49.15,393.2
S01013,2023-07-06,P006,C002,1,248.79,248.79
S01014,2023-07-06,P004,C006,10,92.37,923.7
S01015,2023-07-06,P008,C003,3,40.45,121.35
S01016,2023-07-07,P007,C013,7,523.26,3662.82
S01017,2023-07-07,P007,C001,1,501.68,501.68
S01018,2023-07-07,P012,C012,1,207.83,207.83
S01019,2023-07-07,P013,C017,4,142.76,571.04
